Instance,Income
130654,36261.13440437473
130655,71386.98508618306
130656,114857.19482013988
130657,24751.47183702807
130658,19718.629831834605
130659,63179.24547259869
130660,57766.85707538838
130661,21447.234888474082
130662,155770.4235138212
130663,65506.51703950035
130664,96831.87028795407
130665,54251.48912141122
130666,31491.055585814014
130667,223532.7006107074
130668,83800.08183796484
130669,22745.171308980534
130670,35944.126222433544
130671,65290.91940919344
130672,18681.87315701028
130673,150095.6244532366
130674,34721.57430925624
130675,82883.29981014562
130676,83063.8319156014
130677,29644.462754789423
130678,64824.9433567978
130679,34369.455549266895
130680,316514.9113184959
130681,193487.87098960363
130682,47182.68684528731
130683,67810.91976680954
130684,152273.32762791115
130685,62542.41652235856
130686,142665.36897124306
130687,49422.23232319151
130688,51066.949849701356
130689,77708.4425909879
130690,193395.7517541182
130691,75335.80429880989
130692,125611.58802664996
130693,215105.67959503675
130694,24953.557877056763
130695,33140.1452421974
130696,60926.67459808608
130697,53455.08515974336
130698,56202.282502492744
130699,258820.06110952297
130700,35642.88052202245
130701,42325.595654550096
130702,120453.43389362264
130703,488786.8325526938
130704,102603.7365592608
130705,48659.00102760454
130706,33483.71238588213
130707,79714.55269866507
130708,18500.596618026953
130709,20149.715013682253
130710,18336.44542219831
130711,58431.29030133358
130712,43462.99901830436
130713,165384.80390991163
130714,33269.92269155105
130715,18993.301012916698
130716,161263.21367633124
130717,52400.65470900181
130718,29890.03843040981
130719,233536.7157302599
130720,292843.7014968389
130721,35010.40430552852
130722,36581.95243418501
130723,261757.0837141748
130724,31245.629582275993
130725,190410.91952343428
130726,46088.45081816768
130727,58336.90391298559
130728,25721.157212919028
130729,14006.273016592188
130730,65925.75135402146
130731,183380.79560129743
130732,60601.41886715529
130733,136016.87692480945
130734,139150.0602637962
130735,164815.4211753893
130736,25777.259897957254
130737,43628.42741124755
130738,18767.619976954345
130739,124382.50546422554
130740,73516.06420851592
130741,321699.85922851664
130742,45371.49239704292
130743,33480.0382414177
130744,42156.123051643845
130745,40370.975975415335
130746,59513.34428379129
130747,113018.42314344346
130748,55967.87649930796
130749,30028.222973844448
130750,79426.81753027468
130751,229648.2461704273
130752,29195.55969133039
130753,115845.3208898393
130754,33186.19198752827
130755,54260.48176750768
130756,29225.9708490825
130757,122261.20162741627
130758,184457.2341131356
130759,21881.054616153226
130760,32627.55450230058
130761,34017.91384652754
130762,26527.422194299692
130763,37140.75173108056
130764,40872.57929054986
130765,200316.56999048742
130766,71253.41679599903
130767,57382.19379217794
130768,72047.27974122249
130769,28002.02844746547
130770,18109.17220533137
130771,106305.46765103053
130772,36651.08924881513
130773,35511.28692941633
130774,34770.27213217288
130775,33491.285448375005
130776,50514.8200576707
130777,38185.20055405598
130778,43760.79026958891
130779,165094.39707257343
130780,103471.35039554938
130781,259523.06736980277
130782,117965.37342706547
130783,30826.650357617807
130784,198594.03823878418
130785,35390.2573641335
130786,56740.295662488774
130787,264767.64049965347
130788,185939.61981487786
130789,26968.116325789324
130790,23783.930566324616
130791,24316.74442286565
130792,55379.11941080625
130793,185196.0606520584
130794,21092.26719267338
130795,55509.587985374645
130796,44121.191280055544
130797,27561.95122293009
130798,237853.17157156832
130799,72423.36904408474
130800,21890.08080351748
130801,33832.12965538702
130802,204175.17716871324
130803,16943.131216044007
130804,28547.001381803475
130805,132279.44030895052
130806,83949.77822049877
130807,54792.14806213686
130808,503842.6723333965
130809,91284.50078155682
130810,54582.613743649155
130811,102753.25162424592
130812,22648.371943251495
130813,53626.6222261643
130814,59635.61078195109
130815,70559.53024256116
130816,130390.56381728777
130817,171068.68959551785
130818,18342.863204832505
130819,42569.0187317509
130820,60564.313152719
130821,24564.963494092335
130822,36954.52235927507
130823,113710.16275501437
130824,57561.38858265488
130825,56167.53077350103
130826,35895.27072250084
130827,33754.53022243608
130828,512485.4737754564
130829,96748.765342062
130830,119507.22726917775
130831,196820.21876399821
130832,78031.41910180078
130833,47408.33721047539
130834,23025.303245095845
130835,135830.84848207305
130836,46162.591049096656
130837,71093.75687137413
130838,65027.86157227369
130839,48875.7396877172
130840,99576.73828674773
130841,67201.16038125612
130842,206449.71783893497
130843,92879.78524590649
130844,99311.90951906242
130845,71363.69337658245
130846,33917.077708453115
130847,57246.435248927584
130848,208632.67680130881
130849,125277.52774567013
130850,24068.110260795627
130851,55751.468163815625
130852,401872.00951864966
130853,28534.51792609408
130854,291908.2875775599
130855,438086.2383247622
130856,54572.02131935201
130857,59479.14206074665
130858,79028.09262763963
130859,63408.243693308985
130860,51385.580882477516
130861,36706.3183681489
130862,29316.25574811561
130863,94208.69112195821
130864,35595.36260389745
130865,23156.205306503085
130866,77124.06245483996
130867,29642.364399413458
130868,72133.51791818129
130869,108409.21524080333
130870,70036.96695634055
130871,13090.277313734317
130872,25868.55252115486
130873,54615.2057347765
130874,141995.16090521973
130875,26127.2311689911
130876,213772.31572623146
130877,39184.299061837766
130878,200092.09462616566
130879,263492.82593497995
130880,222586.08076935276
130881,153663.1165078342
130882,86250.5458128359
130883,39901.296731838345
130884,61088.47519719319
130885,25261.670883045947
130886,574479.3877677931
130887,30041.764708936946
130888,723988.9558285635
130889,94625.01763767205
130890,222544.78853335982
130891,40102.642493968466
130892,72917.26085835438
130893,87559.44197589999
130894,216148.83671730853
130895,29418.84111093148
130896,31884.782322543604
130897,204933.59063303488
130898,221232.5832186125
130899,86007.27811611786
130900,37571.35021565917
130901,15814.056072475714
130902,116426.79677284436
130903,28442.136074713657
130904,35460.639482649334
130905,270202.3051356396
130906,52887.4460952609
130907,36029.27202719975
130908,43581.84164855618
130909,201462.83328921316
130910,142597.94979353363
130911,25826.989459967896
130912,685878.127053917
130913,17705.1261283556
130914,253535.9903752043
130915,106437.51183321187
130916,58339.928462300995
130917,36217.19494425336
130918,130370.94733171497
130919,287425.5696370877
130920,311345.1661463527
130921,287765.6780206009
130922,30331.638659678505
130923,77445.43862662154
130924,22558.698476527028
130925,230427.22577491522
130926,13726.078928379255
130927,22961.211678548665
130928,20454.712671171837
130929,56024.00663665594
130930,25859.89156195062
130931,27598.70575264452
130932,32032.190825347883
130933,452939.6954192993
130934,48479.88826675112
130935,100260.89276259825
130936,67584.62291218687
130937,32917.07686561616
130938,28378.47524639719
130939,437617.2831364079
130940,144007.50785869712
130941,38792.2232132784
130942,47500.030425847915
130943,161290.08458004118
130944,34159.46333866693
130945,703653.6404731802
130946,32727.546262012173
130947,361767.0850828466
130948,271578.96269835706
130949,17197.622580956464
130950,41894.85638989734
130951,86892.1415058905
130952,79258.89660249295
130953,29283.966078948248
130954,35109.657573277625
130955,33140.0190524026
130956,25197.060943266875
130957,66429.11409160198
130958,67269.90673945205
130959,98927.51205879732
130960,22150.353495937263
130961,81641.84406921096
130962,44835.52616798221
130963,81816.48434018424
130964,50796.10625736318
130965,56347.1888387984
130966,18243.53894840434
130967,55950.06102087032
130968,123365.83371670138
130969,114227.3309067245
130970,264576.18026050273
130971,65575.55338355455
130972,44468.23510134345
130973,81410.51118270359
130974,325664.25330509554
130975,18223.266841556335
130976,24536.87576616542
130977,26572.181148486376
130978,22010.09365189597
130979,91384.65645429706
130980,89711.52802968986
130981,43039.553392747766
130982,133179.1821455446
130983,98387.32634203024
130984,376247.67166109965
130985,36614.660936800414
130986,174137.54028309704
130987,122025.00367095972
130988,306163.727576334
130989,51052.006677570025
130990,74728.2753288948
130991,54153.90526555284
130992,61266.075885428516
130993,139556.2952059697
130994,76005.48831039216
130995,119132.41075625688
130996,172907.31219424139
130997,52940.2115556358
130998,173995.2895788314
130999,35742.29397092665
131000,83558.35259429282
131001,174882.98941571286
131002,88222.35882590819
131003,38986.80053238785
131004,54308.17837535911
131005,114218.29633972916
131006,64411.087530920006
131007,106878.35802349387
131008,95766.01464563703
131009,78201.01554617753
131010,149390.30818569715
131011,24141.491107222017
131012,23634.68858276066
131013,15808.544471674093
131014,43542.68400142991
131015,24727.74531999456
131016,34442.64649662524
131017,130230.799180589
131018,49486.47955261766
131019,31139.370389959917
131020,90806.52281770218
131021,71233.06702519291
131022,73056.20077309213
131023,224169.5794360842
131024,233683.20200142573
131025,19009.644992867805
131026,39304.9439987732
131027,91529.56037270612
131028,86229.60257147386
131029,266820.2022945428
131030,111258.34343039004
131031,128811.84147082729
131032,71065.9615585977
131033,120312.61505097244
131034,35223.15162186692
131035,47117.12087047799
131036,36289.48092585767
131037,56757.87127708684
131038,26533.274195231235
131039,41857.7204657138
131040,69567.46031711993
131041,23432.30954029853
131042,50336.121496554035
131043,55490.74001660323
131044,419682.76184319064
131045,36721.47179702919
131046,229921.41808678617
131047,398284.85760505596
131048,34308.96876480337
131049,40710.82872789023
131050,93500.32443833386
131051,81963.47446218495
131052,62308.16148546143
131053,113274.16166573315
131054,943512.1881255385
131055,74249.44455900195
131056,12795.168078108154
131057,61070.71927487164
131058,200182.35150423297
131059,38014.968169521315
131060,37986.38112593562
131061,69544.06402769251
131062,66519.74606774726
131063,242883.1905521815
131064,46537.81506309199
131065,28788.49553459012
131066,82410.04918979768
131067,210460.67737000537
131068,161881.90448434555
131069,23241.887638546585
131070,527803.098564334
131071,149526.14878623158
131072,28228.857239912504
131073,443321.4563920412
131074,109840.26910398625
131075,43576.145823711726
131076,34700.58602053866
131077,23899.24190549096
131078,37303.37451999925
131079,526531.7915708764
131080,26854.297379298154
131081,127984.98470845378
131082,143067.55605141254
131083,50837.47231909797
131084,76178.49135148415
131085,73167.57131561104
131086,42467.46103120155
131087,100905.1453461007
131088,27395.026470516168
131089,79968.56575847884
131090,86132.88065241053
131091,87869.46844209809
131092,374153.9207941308
131093,51434.285577081064
131094,98760.73955706185
131095,134999.6627894737
131096,112700.44510585385
131097,25624.283013798577
131098,219069.68323513406
131099,276447.9394688695
131100,21645.124921490446
131101,115772.50116680271
131102,24168.457942749177
131103,81886.56393707739
131104,77625.53340374981
131105,36752.34246356008
131106,48590.10806967062
131107,62463.31332267926
131108,32607.72145909886
131109,37803.59713747274
131110,33324.78999007154
131111,24264.374636108696
131112,29803.01820757845
131113,35227.2344501706
131114,47944.71846218846
131115,102791.57452947219
131116,50774.96487533327
131117,17702.501675764226
131118,30488.3728887467
131119,35679.82495820793
131120,78050.86627254706
131121,31805.226061499765
131122,317576.04600768303
131123,165276.36561555785
131124,439679.1680650961
131125,23263.6207661602
131126,136657.19983812093
131127,45120.31833126489
131128,21813.94866690082
131129,41189.64287517364
131130,474797.86123839155
131131,172154.06190593413
131132,58880.89750419918
131133,41408.95851186421
131134,124274.07825954759
131135,31200.025300537272
131136,41741.88874378148
131137,104032.47628140016
131138,39336.19007835402
131139,41505.55830019128
131140,24196.891852970155
131141,47689.26543030889
131142,49695.82361927734
131143,127721.18624643095
131144,345353.393999157
131145,55982.86908459675
131146,191865.45103091627
131147,103268.15169522143
131148,124905.5209086094
131149,171243.42071299194
131150,216478.14071225876
131151,26931.24691004839
131152,88596.49953527111
131153,186433.33745917628
131154,36982.89059751529
131155,135314.4630925186
131156,16837.112066139078
131157,34780.79343398167
131158,38296.32786274754
131159,305039.635251929
131160,638965.3962800594
131161,139134.1519347959
131162,485346.0090252796
131163,22174.231933854095
131164,124414.98106524572
131165,106746.25144342291
131166,19890.495184876847
131167,103225.6986476106
131168,38668.323759629166
131169,56966.023159586315
131170,105264.62777621693
131171,32027.3100064386
131172,44604.89080226946
131173,90475.19053541058
131174,37934.38453426671
131175,71873.45411211092
131176,70406.15763594938
131177,94787.11030189901
131178,234223.81368839164
131179,267126.7990755409
131180,258878.00819285406
131181,63845.81426379538
131182,52306.08155197567
131183,141060.11142605357
131184,88777.70199137616
131185,40312.1014437506
131186,41216.481064508785
131187,51228.75954365524
131188,53986.78674601711
131189,50187.43536803812
131190,23626.84399569776
131191,24497.009350419838
131192,41628.372282967866
131193,38827.61712483611
131194,136108.07494487186
131195,46991.172494800914
131196,26468.077629497577
131197,79971.91039977755
131198,45980.24257090845
131199,118003.02439852364
131200,1278195.823347179
131201,198538.7979850686
131202,95621.98548606357
131203,142753.97047087157
131204,56718.179888
131205,11443.104966761046
131206,19602.681618065355
131207,66749.11499868153
131208,149630.83822402052
131209,36551.354522391004
131210,42051.31649196387
131211,217816.02637438313
131212,336414.39227126865
131213,31711.64589675853
131214,26398.326372286432
131215,114758.18313040498
131216,55929.16735850201
131217,82875.88880364885
131218,27440.82521728387
131219,106643.27099403198
131220,127956.7215780771
131221,59656.10983137937
131222,17791.828651664637
131223,37275.61025939614
131224,26454.16901132862
131225,28951.59782446139
131226,16830.96708572132
131227,50218.80391556401
131228,74560.92121838217
131229,192298.29347825184
131230,37247.86443136729
131231,38625.97982443246
131232,33750.51470400922
131233,373502.24219579634
131234,39341.66538615697
131235,23783.60502417523
131236,486401.02122861677
131237,177175.50748815777
131238,148510.678631961
131239,302365.7986341663
131240,62160.45758802361
131241,171170.75803128205
131242,397673.4455491385
131243,75326.94448188208
131244,13496.629030079994
131245,16777.89222601803
131246,529540.8438277658
131247,49312.020307940125
131248,16051.059250162773
131249,23591.697029976254
131250,71509.79038542385
131251,83448.83341623607
131252,58035.24409575574
131253,148619.99555814537
131254,103343.85889430577
131255,331572.4152214715
131256,123146.85006501483
131257,1049761.4293455882
131258,53217.41500154694
131259,99317.77109424553
131260,29298.870223870395
131261,177825.97842469782
131262,54876.93121487581
131263,145358.53633749526
131264,128403.20000065226
131265,75357.35735422604
131266,39463.14700224327
131267,68513.28548568065
131268,44694.68267438342
131269,20264.866016052736
131270,26769.950304804694
131271,56721.30911568693
131272,298967.055680608
131273,99989.19194891494
131274,39539.9896639203
131275,754741.397736152
131276,31133.024988794426
131277,67214.02416052995
131278,26655.427065212385
131279,308571.3949624561
131280,199834.41463501193
131281,72231.46371445758
131282,66121.30208631913
131283,38499.7903241126
131284,332107.1842461632
131285,73832.06983416073
131286,108988.68751304693
131287,83878.87157377457
131288,19850.17394647313
131289,664812.4350553257
131290,26713.296047582266
131291,54234.279924657596
131292,88820.6257530115
131293,140247.36446814195
131294,209158.54392152425
131295,64450.36000498791
131296,248215.74629754323
131297,109707.37138239817
131298,95495.5429581143
131299,42971.435312526075
131300,35149.82276025063
131301,35813.42632944352
131302,31875.39326510589
131303,57415.4790239131
131304,148920.09629057357
131305,62725.018555475224
131306,33702.63717313679
131307,224671.54529065234
131308,32741.584966113296
131309,48106.143156188955
131310,292956.02089246205
131311,55925.56726489351
131312,82104.83797099287
131313,115494.55897937792
131314,17102.073756314592
131315,62318.63015747096
131316,125653.89172988944
131317,287401.293432292
131318,26322.382531480078
131319,247807.79216617442
131320,102601.80834783734
131321,29844.68517735991
131322,51524.35842090391
131323,40009.67538058551
131324,19654.494037868684
131325,201292.34885974435
131326,274016.9261538568
131327,94589.08959588727
131328,20023.916835152195
131329,31829.390164639943
131330,47649.936505128564
131331,32207.463158551865
131332,95063.95797813979
131333,11657.024343195511
131334,249198.1042434784
131335,19639.89086504212
131336,90282.2921218676
131337,23994.41566072716
131338,60389.86759247792
131339,51858.55545898499
131340,195696.38180754503
131341,204239.24178122042
131342,92386.2766400582
131343,551840.9733272067
131344,61105.452225996116
131345,619381.3506703529
131346,34677.675253915055
131347,33916.50610742165
131348,39556.03092318062
131349,31468.602717326423
131350,36736.56183475488
131351,111144.7665837518
131352,47866.50822835675
131353,54531.37771103798
131354,70312.37007262
131355,105911.90415571348
131356,102948.34663261176
131357,64618.04016822435
131358,24468.753783139404
131359,318126.27700908703
131360,23277.91172578726
131361,111646.157692862
131362,42294.72007414606
131363,452723.50548443035
131364,101508.84562727819
131365,34283.12096067197
131366,75877.13175508757
131367,55693.63806120121
131368,70547.96747543973
131369,197749.47185991143
131370,179737.75757910206
131371,71829.41329663209
131372,53352.67219245202
131373,54951.99496891892
131374,99186.11261989598
131375,50200.52774437441
131376,36839.06425080989
131377,194366.10112705914
131378,30166.050187151013
131379,135482.06441382156
131380,97144.6044998516
131381,73147.41235305996
131382,55838.13191068232
131383,190151.57838896936
131384,480468.8159407366
131385,21271.630553930507
131386,29785.384605480176
131387,67417.5180871442
131388,21762.713680514968
131389,95331.3975986783
131390,38035.70028651674
131391,5676.827754285714
131392,34274.016180794795
131393,50491.5420570897
131394,92047.1686053182
131395,150817.55151370718
131396,158276.50618246762
131397,182340.27744149268
131398,81512.81941800422
131399,41086.120754607495
131400,120164.98907445534
131401,95962.73050836375
131402,20495.555391758295
131403,20831.463159261973
131404,28927.34353726297
131405,21044.486012411002
131406,30803.146132156537
131407,102903.14226368678
131408,54110.38767439595
131409,55710.79432131205
131410,223328.32343903097
131411,217822.43843469096
131412,320149.6404429823
131413,20924.017753094067
131414,28785.396340687865
131415,133194.64742023067
131416,15537.989728957193
131417,28043.575784442244
131418,55446.730315479355
131419,29570.67641256918
131420,96695.21601018844
131421,68309.6181726895
131422,198481.5992032237
131423,46870.67453576132
131424,52676.502153499874
131425,95619.22233530859
131426,37952.60045048813
131427,93892.31699921425
131428,205647.43084101749
131429,109083.44979079714
131430,64848.407264177484
131431,46060.923222345584
131432,281040.7769780091
131433,114537.68908745618
131434,23632.23702743714
131435,35133.646091448885
131436,210610.16228308566
131437,43811.74757863185
131438,124364.84729585455
131439,15942.57328163553
131440,45262.206875479715
131441,73362.79884506132
131442,38296.33644852374
131443,65452.94267626954
131444,235084.03772930626
131445,162697.01966540678
131446,131827.03653610277
131447,44433.59441641959
131448,221202.38957908106
131449,47696.481844133064
131450,41309.18814427512
131451,76091.48738811532
131452,17528.440700613573
131453,75581.4677461425
131454,52151.05900731958
131455,192918.8436147654
131456,53536.957801383076
131457,45606.42678748861
131458,15503.786917024156
131459,38551.54083334347
131460,324199.8125339292
131461,34229.07993544649
131462,274481.3379545529
131463,35611.74892915264
131464,232305.58380205318
131465,20057.89971187711
131466,22825.195851227785
131467,691927.1987504174
131468,274419.7252168154
131469,41557.19723003753
131470,20674.557265617517
131471,56371.990104474215
131472,52863.81995447003
131473,29786.634623593454
131474,174835.29036278342
131475,33788.65394955836
131476,232186.55367595024
131477,255821.7757773862
131478,221548.06485453353
131479,202138.61296420154
131480,24622.613213233253
131481,25205.3590140524
131482,102965.81950154992
131483,37710.52955619556
131484,25107.81451501692
131485,123102.33325599285
131486,67822.46476365079
131487,130035.81974045206
131488,53049.322885836715
131489,138310.13927693933
131490,297137.9769882355
131491,61699.72441346154
131492,34280.33694301461
131493,42254.28756652678
131494,153075.71578097748
131495,112370.1252220023
131496,40985.80254556488
131497,91902.48686890602
131498,271197.45491906797
131499,34531.60971203054
131500,68088.7583829827
131501,143939.89900890732
131502,63261.05629435095
131503,18143.26546036963
131504,50294.703715269716
131505,46109.12440928218
131506,118843.71200635652
131507,143867.77187862105
131508,33077.79242982762
131509,30613.246722190514
131510,30671.246630131543
131511,67761.20777976348
131512,243892.59023186995
131513,79592.92588205377
131514,114533.48929192705
131515,142396.94210082194
131516,27383.93891266445
131517,110434.09321513795
131518,44545.8087091301
131519,31309.383552632597
131520,18730.868712886608
131521,28455.267563194637
131522,24567.225740571117
131523,71772.2045516295
131524,255919.3910924647
131525,90454.3532067922
131526,327743.60214774177
131527,185261.828960967
131528,36018.125701524536
131529,22430.238001464604
131530,46754.95088747537
131531,187439.44406984473
131532,528823.5258417653
131533,246204.0642441648
131534,114914.80510626495
131535,110273.49697126397
131536,20522.69645462106
131537,34025.969066348014
131538,19431.93919803602
131539,22867.79706102871
131540,9504.202440604118
131541,45549.32507687483
131542,75541.56520448448
131543,48210.54986355839
131544,47866.6411794441
131545,105615.9909306536
131546,61998.53352584271
131547,109372.3193311584
131548,169103.60659146158
131549,92295.91035588049
131550,71215.4099663317
131551,94051.10635479806
131552,557228.0606368199
131553,110947.8974345107
131554,24942.652863031974
131555,35694.83268720341
131556,39822.91556608994
131557,68405.85113015898
131558,24277.491913186896
131559,225746.26457228878
131560,18430.6069925952
131561,216454.04400252635
131562,42214.92506535907
131563,146575.5919174234
131564,49459.9778273585
131565,156867.94123269996
131566,222199.75213290588
131567,33609.470667458714
131568,29823.217621332176
131569,205615.8093476149
131570,34275.88259489129
131571,76952.20307056508
131572,237495.00622792944
131573,222135.07058634123
131574,34510.91311846831
131575,113951.50148073137
131576,55024.75164363161
131577,88733.39285094875
131578,337950.91201217973
131579,139049.08280408583
131580,279602.0193272444
131581,31960.75333505966
131582,63583.38570150529
131583,201326.4381278495
131584,104808.40737759646
131585,60085.93075082929
131586,33006.6522801648
131587,15252.22554171494
131588,57486.18359045738
131589,224079.1326469975
131590,139112.5693891129
131591,36572.13662006877
131592,28865.287242252758
131593,41740.32056154824
131594,76482.79813497188
131595,26236.35997297477
131596,39720.55554278585
131597,135734.9542968711
131598,22699.76616190745
131599,48594.61054731975
131600,184035.92239564832
131601,55925.452526618945
131602,142457.30029871358
131603,120095.95640579505
131604,95436.67254957093
131605,256344.75136338576
131606,26858.64492612425
131607,105812.86198615449
131608,70579.16610299142
131609,39767.5467434624
131610,39563.6410454979
131611,38688.91518466136
131612,61808.32413837467
131613,93944.55470694788
131614,37229.226969006675
131615,80710.29921533259
131616,193351.31673784417
131617,1280646.3376030687
131618,30348.785673233637
131619,216000.70350183465
131620,193298.89237281148
131621,23329.67410510274
131622,629616.184498386
131623,282834.7968197894
131624,27071.50763313937
131625,364623.7193576103
131626,94122.84426945278
131627,83391.70069812966
131628,106898.47148606637
131629,35904.62387860468
131630,11017.780555444026
131631,154196.1467459385
131632,38226.04139103096
131633,35846.331481904694
131634,79652.19799747271
131635,40432.18553087133
131636,123158.00921883847
131637,95570.76041914507
131638,52713.23917094718
131639,62319.94819026064
131640,49182.87756040397
131641,79711.3099118071
131642,34843.84633859475
131643,25342.0807424489
131644,30831.597167471427
131645,19615.54693459785
131646,120563.63303281463
131647,49537.39570727498
131648,136805.49795485535
131649,55100.03445066758
131650,102260.73525227948
131651,76873.72849965772
131652,70367.77459759836
131653,27479.14777800801
131654,29986.08392312934
131655,111303.06616161863
131656,184664.31747222345
131657,73236.43277782913
131658,66527.57494423464
131659,26644.89890556017
131660,30736.7340399257
131661,63709.183708217635
131662,22104.99542435368
131663,159594.4746469135
131664,182700.69273363188
131665,36623.92583762143
131666,335270.2818118049
131667,72972.99446060673
131668,70433.0114809008
131669,57656.09822945586
131670,12586.511808766572
131671,159199.28527655528
131672,359922.70812434534
131673,21985.55344547112
131674,59980.999855604656
131675,564275.6071230515
131676,94307.87394627085
131677,102884.99108301068
131678,112131.88596686372
131679,57705.15500027622
131680,20949.515193363626
131681,65746.9671303885
131682,47097.04608733112
131683,70637.3161766178
131684,94417.49996421093
131685,41614.6680196488
131686,305666.7307638678
131687,38502.10178049631
131688,97969.19482532318
131689,51328.38704448679
131690,30074.94562836639
131691,41117.55312608959
131692,30782.35801053606
131693,19634.995227230345
131694,53502.8543051928
131695,44703.16103927936
131696,155913.4207997014
131697,67865.82463916174
131698,133844.15721131946
131699,15333.66259215732
131700,21223.003830936403
131701,21606.07770060622
131702,30054.353225301475
131703,15020.035767090461
131704,416551.2372464917
131705,219986.29318531175
131706,51117.561728439985
131707,21682.605685680275
131708,57614.869111601096
131709,129108.3264527516
131710,38152.935438275905
131711,333710.66510557866
131712,60957.74126223283
131713,441788.2843116588
131714,87107.94413084826
131715,78462.89171921233
131716,33604.60314402753
131717,517120.1220546816
131718,53053.33298833526
131719,49946.85605938377
131720,31515.549581308198
131721,33061.50256297801
131722,17477.073419786248
131723,49045.355362592265
131724,209284.42553398557
131725,28514.06968916834
131726,29430.138896314907
131727,137126.94329440873
131728,55014.902129694055
131729,89123.3830342
131730,87185.87608208298
131731,87716.0507775005
131732,51123.62221427678
131733,62766.95868463218
131734,142233.3150057803
131735,121763.07988525109
131736,39771.98909175977
131737,87118.64926369698
131738,116078.7530871047
131739,362100.8342809873
131740,949960.2118200755
131741,305175.8541119392
131742,116053.2852449398
131743,61681.190735857184
131744,32088.416070421317
131745,41439.04820525433
131746,510213.84675710363
131747,69106.875948043
131748,58490.92966764138
131749,50056.74894222592
131750,46690.79158600782
131751,76060.22522496275
131752,474680.4325518123
131753,52282.62445153323
131754,54852.73214814057
131755,29842.884036613785
131756,263984.00320871023
131757,76694.02067805786
131758,78638.81088461292
131759,24363.357967389657
131760,51835.317235634655
131761,18457.00532029583
131762,161528.47007124106
131763,62500.478347878576
131764,44431.54174462856
131765,118635.45538666705
131766,44723.33498385608
131767,54957.94783724804
131768,34756.18848430844
131769,24626.463583321955
131770,42104.941687083636
131771,44782.23983491304
131772,109845.54330823386
131773,115869.97823190945
131774,103328.43291052616
131775,232315.61497043972
131776,61296.46363089845
131777,104688.7733914404
131778,40866.062443469054
131779,30189.818816436586
131780,131397.5498039331
131781,49209.06250582183
131782,54905.57130492175
131783,40989.20253415251
131784,29417.3174937886
131785,33223.29462629092
131786,253912.35981618465
131787,71977.41819800607
131788,25946.074013032787
131789,35654.22704545795
131790,33316.70139837184
131791,76723.82988838645
131792,59834.13817084256
131793,51496.73130446213
131794,76528.51728442908
131795,45416.87886398515
131796,25918.933586995794
131797,78480.6500537361
131798,73869.22094032814
131799,31378.004070013285
131800,80948.74774352364
131801,125203.78792768763
131802,31627.551263061527
131803,259568.8803810092
131804,378253.1082092503
131805,28516.517624116143
131806,29282.366711264895
131807,128989.28480108145
131808,27467.88669191851
131809,33417.94623402381
131810,292340.33229671756
131811,293502.6159089307
131812,181438.05396649867
131813,40847.99299811395
131814,293594.75365481444
131815,55990.241300198904
131816,185837.56066892232
131817,46557.37616048711
131818,45210.704553123185
131819,13656.727553846096
131820,145259.4866687524
131821,25458.99261655026
131822,298904.28387588187
131823,12858.520015806482
131824,44051.93948083849
131825,438277.4327069733
131826,81512.19035037782
131827,54355.58324656838
131828,81486.95102847824
131829,21213.002116085867
131830,45678.97962966639
131831,108114.05869659349
131832,99893.68431350154
131833,33169.97232162529
131834,50279.10201937985
131835,140269.0258993373
131836,186270.55020711126
131837,39799.26475727396
131838,138330.22397357112
131839,55974.03769652695
131840,36818.08986350651
131841,51877.55782702409
131842,178138.83460824576
131843,38588.33914297053
131844,206756.01716928437
131845,20501.601833003235
131846,145790.15819316247
131847,926480.0092442367
131848,47905.67974204542
131849,20423.84227691588
131850,25804.948951922284
131851,37302.89819885254
131852,39319.72016473987
131853,342187.404973453
131854,26329.1411812968
131855,55979.067866752375
131856,76822.44558220572
131857,23874.715743350625
131858,67558.40721668719
131859,22462.67253789011
131860,101020.48300663174
131861,70441.19813479071
131862,163858.22896454428
131863,179911.3392945063
131864,81292.90858780815
131865,56194.15860455598
131866,50554.35024149581
131867,153424.44833386713
131868,31451.02041434642
131869,67044.32087451885
131870,101434.12999721356
131871,83836.78995740523
131872,30051.428408656488
131873,34037.85783217977
131874,361513.25351692695
131875,26315.62895943165
131876,60248.53764679016
131877,167481.7899756899
131878,192171.86294470812
131879,63233.537673219194
131880,29803.639596248
131881,18140.516071800837
131882,45580.788968018875
131883,686070.6681507278
131884,41244.28847644589
131885,33142.915720983015
131886,18230.965490039296
131887,39532.43473708639
131888,65078.90106981655
131889,25265.143017357856
131890,24519.37307769811
131891,59668.60948705362
131892,33674.4473725121
131893,35084.72654227434
131894,85798.28520844989
131895,363688.3631826435
131896,170980.58779320636
131897,62900.58152927997
131898,88505.466602621
131899,131329.09173889237
131900,26035.278250483447
131901,99767.24135996822
131902,287081.4092751705
131903,34187.878533641255
131904,68025.43299695384
131905,221915.23056273692
131906,160130.83496659913
131907,46024.71330231922
131908,46883.299107104685
131909,200944.14744964603
131910,71893.88484463567
131911,171860.53613041012
131912,35831.45636910039
131913,253534.51504202987
131914,31498.394485257482
131915,51587.73329810785
131916,79707.2163784741
131917,50936.131196125665
131918,57630.05550515994
131919,105218.44110787874
131920,46375.54559250559
131921,35737.31431347241
131922,314876.5520616363
131923,23519.599785646107
131924,71201.13535675661
131925,106509.64905894495
131926,228877.85125710466
131927,94087.35703363255
